,Unnamed: 0,Unnamed: 0.1,Unnamed: 0_x,trade_nm,legal_name,street_addr_1_txt,cty_nm,st_cd,zip_cd,naic_cd,oge_id,case_id,naics_code_description,case_violtn_cnt,cmp_assd_cnt,ee_violtd_cnt,bw_atp_amt,ee_atp_cnt,findings_start_date,findings_end_date,flsa_violtn_cnt,flsa_repeat_violator,flsa_bw_atp_amt,flsa_ee_atp_cnt,flsa_mw_bw_atp_amt,flsa_ot_bw_atp_amt,flsa_15a3_bw_atp_amt,flsa_cmp_assd_amt,sca_violtn_cnt,sca_bw_atp_amt,sca_ee_atp_cnt,mspa_violtn_cnt,mspa_bw_atp_amt,mspa_ee_atp_cnt,mspa_cmp_assd_amt,h1b_violtn_cnt,h1b_bw_atp_amt,h1b_ee_atp_cnt,h1b_cmp_assd_amt,fmla_violtn_cnt,fmla_bw_atp_amt,fmla_ee_atp_cnt,fmla_cmp_assd_amt,flsa_cl_violtn_cnt,flsa_cl_minor_cnt,flsa_cl_cmp_assd_amt,dbra_cl_violtn_cnt,dbra_bw_atp_amt,dbra_ee_atp_cnt,h2a_violtn_cnt,h2a_bw_atp_amt,h2a_ee_atp_cnt,h2a_cmp_assd_amt,flsa_smw14_violtn_cnt,flsa_smw14_bw_amt,flsa_smw14_ee_atp_cnt,cwhssa_violtn_cnt,cwhssa_bw_amt,cwhssa_ee_cnt,osha_violtn_cnt,osha_bw_atp_amt,osha_ee_atp_cnt,osha_cmp_assd_amt,eppa_violtn_cnt,eppa_bw_atp_amt,eppa_ee_cnt,eppa_cmp_assd_amt,h1a_violtn_cnt,h1a_bw_atp_amt,h1a_ee_atp_cnt,h1a_cmp_assd_amt,crew_violtn_cnt,crew_bw_atp_amt,crew_ee_atp_cnt,crew_cmp_assd_amt,ccpa_violtn_cnt,ccpa_bw_atp_amt,ccpa_ee_atp_cnt,flsa_smwpw_violtn_cnt,flsa_smwpw_bw_atp_amt,flsa_smwpw_ee_atp_cnt,flsa_hmwkr_violtn_cnt,flsa_hmwkr_bw_atp_amt,flsa_hmwkr_ee_atp_cnt,flsa_hmwkr_cmp_assd_amt,ca_violtn_cnt,ca_bw_atp_amt,ca_ee_atp_cnt,pca_violtn_cnt,pca_bw_atp_amt,pca_ee_atp_cnt,flsa_smwap_violtn_cnt,flsa_smwap_bw_atp_amt,flsa_smwap_ee_atp_cnt,flsa_smwft_violtn_cnt,flsa_smwft_bw_atp_amt,flsa_smwft_ee_atp_cnt,flsa_smwl_violtn_cnt,flsa_smwl_bw_atp_amt,flsa_smwl_ee_atp_cnt,flsa_smwmg_violtn_cnt,flsa_smwmg_bw_atp_amt,flsa_smwmg_ee_atp_cnt,flsa_smwsl_violtn_cnt,flsa_smwsl_bw_atp_amt,flsa_smwsl_ee_atp_cnt,eev_violtn_cnt,h2b_violtn_cnt,h2b_bw_atp_amt,h2b_ee_atp_cnt,sraw_violtn_cnt,sraw_bw_atp_amt,sraw_ee_atp_cnt,serialid_x,nname_x,nzip,snum_x,Unnamed: 0_y,dba,location_address,location_city,location_zip_code,district,county_number,county_name,license_type_code,license_number,inspection_number,visit_number,inspection_class,inspection_type,inspection_disposition,inspection_date,number_of_critical_violations,number_of_noncritical_violations,number_of_total_violations,number_of_high_priority_violations,number_of_intermediate_violations,number_of_basic_violations,pda_status,approved_source,original_container,time_and_temperature_control,facilities_to_maintain_ph_tcs,food_and_food_equipment_thermometers,ph_tcs_foods_properly_thawed,unwrapped_or_ph_tcs_food_not_re_served,food_protection_cross_contamination,bare_hand_contact_with_rte_food_aop,in_use_food_dispensing_utensils,employee_health_knowledge,hands_washed_and_clean,clean_clothes_hair_restraints,food_contact_and_nonfood_contact,violation15,dishwashing_facilities,violation17,violation18,violation19,violation20,wiping_cloths_clean_and_soiled_linens,food_contact_surfaces_clean,non_food_contact_surfaces_clean,storage_handling_of_clean_equipment,single_service_and_single_use_items,violation26,water_source_safe_hot,sewage_and_wastewater,plumbing_installed,violation30,handwash_sinks,bathrooms,garbage_and_refuse,violation34,no_presence_or_breeding_of_pests,floors_walls_ceilings,violation37,lighting_provided_as_required,violation39,employee_personal_belongings,chemicals_toxic_substances,cleaning_and_maintenance_equip,complete_separation_from_living_area,violation44,fire_extinguishing_equipment,exits_not_blocked_or_locked,electrical_wiring_outlets_in_good_repair,gas_appliances_boiler_certificate,flammable_combustible_materials,current_license_properly_displayed,other_conditions_sanitary_and_safe_operation,misrepresentation_misbranding,food_management_certification_valid,florida_clean_indoor_air_act,automatic_gratuity_notice,violation56,violation57,violation58,license_id,inspection_visit_id,serialid_y,id,nname_y,snum_y,score,jw,match
1369443,1369443,1369443,9038,Lindburgers,"Lindburgers Wellington, Inc.",13860 Wellingon Trace,West Palm Beach,FL,33414.0,7221.0,114425,1737127,Full-Service Restaurants,13,0.0,7,806.1,7,2013-05-15,2014-08-26,13,,806.1,7,268.63,537.47,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,114426,lindburgers,33414,13860,27247,LINDBURGERS RESTAURANT,13860 WELLINGTON TRACE #32/33,WELLINGTON,33414,D2,60,Palm Beach,2010,6021056,2443418,1,Food,Routine - Food,Inspection Completed - No Further Action,2015-02-25,,,9,3.0,3.0,3.0,Y,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5500660,5389052,38219,38218,lindburgers restaurant,13860,20.272238634675556,0.9,1
1370178,1370178,1370178,12947,Saito's Japanese Steakhouse,"Saito Steak House, Inc. & Saito Coconut Creek",10240 Forest Hill Blvd.,Wellington,FL,33414.0,7221.0,66099,1646415,Full-Service Restaurants,4,0.0,4,92.5,4,2010-02-08,2012-01-12,4,,92.5,4,0.0,92.5,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,66100,saito's japanese steakhouse,33414,10240,40258,SAITO'S STEAK HOUSE,10240 FOREST HILL BLVD,WELLINGTON,33414,D2,60,Palm Beach,2010,6019183,2438496,1,Food,Routine - Food,Inspection Completed - No Further Action,2015-03-18,,,7,2.0,2.0,3.0,Y,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2572824,5371401,35437,35436,saito's steak house,10240,20.272238634675556,0.8828460038986355,1
1372350,1372350,1372350,14138,Subway # 29632,BDSS Enterprises LLC,3451 Tamiami Trail East,Naples,FL,34112.0,722211.0,75709,1645309,Limited-Service Restaurants,1,0.0,0,0.0,0,2010-07-27,2012-07-24,1,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,75710,subway # 29632,34112,3451,44668,SUBWAY 29632,3451 E TAMIAMI TRL,NAPLES,34112,D7,21,Collier,2010,2102801,2461478,1,Food,Routine - Food,Warning Issued,2014-10-28,,,3,1.0,2.0,0.0,Y,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3474914,5448702,118030,118029,subway 29632,3451,29.237460949834105,0.9714285714285714,1
1372500,1372500,1372500,14632,Taqueria San Julian 2,"Alcala Enterprises, Inc.",3575 Bayshore Dr,Naples,FL,34112.0,72211.0,22422,1562158,Full-Service Restaurants,5,0.0,3,8403.32,3,2009-10-01,2010-02-13,5,,8403.32,3,3269.52,5133.8,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,22423,taqueria san julian 2,34112,3575,46723,TAQUERIA SAN JULIAN 2,3575 BAYSHORE DR,NAPLES,34112,D7,21,Collier,2010,2102586,2435396,2,Food,Routine - Food,"Call Back - Extension given, pending",2014-12-11,,,2,0.0,2.0,0.0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3957980,5476235,117526,117525,taqueria san julian 2,3575,29.237460949834105,1.0,1
1372516,1372516,1372516,3289,China Star,"Lithia China Star, LLC",16733 Fishhawk Blvd.,Lithia,FL,33547.0,722211.0,207491,1748170,Limited-Service Restaurants,5,0.0,2,1400.6,2,2013-01-01,2014-12-13,5,,1400.6,2,392.75,1007.85,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,207492,china star,33547,16733,9745,CHINA STAR RESTAURANT,16733 FISHHAWK BLVD,LITHIA,33547,D3,39,Hillsborough,2010,3912936,2459149,1,Food,Routine - Food,Inspection Completed - No Further Action,2015-03-30,,,13,1.0,4.0,8.0,Y,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5831480,5440464,44820,44819,china star restaurant,16733,20.272238634675556,0.8952380952380953,1
1372578,1372578,1372578,7913,Jake's Wayback Burgers,Vandame WBBI,5672 fishhawk crossing blvd,Lithia,FL,33547.0,722110.0,111763,1725359,Full-Service Restaurants,0,0.0,0,0.0,0,2013-08-01,2014-03-30,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,111764,jake's wayback burgers,33547,5672,23094,JAKE'S WAYBACK BURGERS,5672 FISHHAWK CROSSING BLVD,LITHIA,33547,D3,39,Hillsborough,2010,3917322,2434871,1,Food,Routine - Food,Inspection Completed - No Further Action,2015-01-27,,,5,0.0,3.0,2.0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5571848,5345356,47965,47964,jake's wayback burgers,5672,29.237460949834105,1.0,1
1372668,1372668,1372668,11026,Outback steakhouse,Outback Steakhouse of Florida LLC,16547 Fishhawk Blvd,Lithia,FL,33547.0,722110.0,153288,1747248,Full-Service Restaurants,1,0.0,0,0.0,0,2012-12-09,2014-12-07,1,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,153289,outback steakhouse,33547,16547,34187,OUTBACK STEAKHOUSE,16547 FISH HAWK BLVD,LITHIA,33547,D3,39,Hillsborough,2010,3915863,2413330,1,Food,Routine - Food,Inspection Completed - No Further Action,2014-12-18,,,6,1.0,2.0,3.0,Y,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4047215,5311331,45696,45695,outback steakhouse,16547,29.237460949834105,1.0,1
1372760,1372760,1372760,15132,Tim's Cafe,Tim's Cafe Inc.,10903 Lithia Pinecrest Raod,Lithia,FL,33547.0,72221.0,113999,1733821,Limited-Service Eating Places,0,0.0,0,0.0,0,2012-08-18,2014-07-09,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,114000,tim's cafe,33547,10903,49320,TIM'S CAFE,10903 LITHIA PINECREST RD,LITHIA,335472683,D3,39,Hillsborough,2010,3910411,2480964,1,Food,Complaint Full,Warning Issued,2015-04-22,,,10,1.0,2.0,7.0,Y,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2186679,5543894,42678,42677,tim's cafe,10903,29.237460949834105,1.0,1
1372821,1372821,1372821,3321,Chuck E. Cheese's,"CEC Entertainment, Inc.",21699 State Rd 7,Boca Raton,FL,33428.0,713120.0,200082,1520028,Amusement Arcades,0,0.0,0,0.0,0,2006-10-01,2008-09-30,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,200083,chuck e. cheese's,33428,21699,10221,CHUCK E CHEESE'S,21699 SR 7,BOCA RATON,33428,D2,60,Palm Beach,2015,6013462,1103041,1,Food,Routine - Food,Inspection Completed - No Further Action,2014-09-18,,,0,0.0,0.0,0.0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3691244,5305258,34587,34586,chuck e cheese's,21699,29.237460949834105,0.9882352941176472,1
1373009,1373009,1373009,3336,CiCi's Pizza Buffet - Flagler,JHR Group Enterprises Inc,9609 W. Flagler St,Miami,FL,33174.0,722211.0,41811,1600693,Limited-Service Restaurants,0,0.0,0,0.0,0,2008-11-24,2010-11-23,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,41812,cici's pizza buffet - flagler,33174,9609,10425,CICI'S PIZZA #815,9609 - 9611 W FLAGLER ST,MIAMI,33174,D1,23,Dade,2010,2332274,2443167,1,Food,Routine - Food,Inspection Completed - No Further Action,2015-05-12,,,9,2.0,1.0,6.0,Y,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5862065,5388066,11519,11518,cici's pizza #815,9609,20.272238634675556,0.8425963488843813,1
1373106,1373106,1373106,4846,EL Centro Americano Restaurant,"EL CENTRO AMERICANO RESTAURANT II, INC.",155 SW 107 Ave,Miami,FL,33174.0,722110.0,51223,1574998,Full-Service Restaurants,92,7700.0,50,136838.84,50,2008-07-18,2010-07-17,92,R,136838.84,50,68334.76,68504.08,0.0,7700.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,51224,el centro americano restaurant,33174,155,15440,EL CENTROAMERICANO RESTAURANT II CORP,155 SW 107 AVE,MIAMI,33174,D1,23,Dade,2010,2326579,2442154,2,Food,Routine - Food,Emergency Order Callback Complied,2015-05-01,,,8,1.0,3.0,4.0,Y,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4021820,5550421,5982,5981,el centroamericano restaurant ii corp,155,20.272238634675556,0.8921621621621622,1
1373980,1373980,1373980,12512,Rinconcito Cubano Criollo Restaurant & Cafete,Rinconsito Cubano Criollo Restaurant & Cafete,890 SW 87 Ave,Miami,FL,33174.0,722110.0,155339,1734866,Full-Service Restaurants,42,0.0,23,49199.14,23,2012-07-30,2014-07-27,42,,49199.14,23,20546.55,28652.59,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,155340,rinconcito cubano criollo restaurant & cafete,33174,890,39199,RINCONCITO CUBANO CRIOLLO RESTAURANT & CAFETERIA,890 SW 87 AVE,MIAMI,33174,D1,23,Dade,2010,2332741,2440116,3,Food,Routine - Food,Call Back - Complied,2015-04-07,,,8,0.0,1.0,7.0,Y,0,1,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5317758,5505737,12207,12206,rinconcito cubano criollo restaurant & cafeteria,890,29.237460949834105,0.9875,1
1374242,1374242,1374242,9878,Mel's Diner,Mel's Naples LLC,3650 Tamiami Trail,Naples,FL,34103.0,722110.0,44528,1609458,Full-Service Restaurants,47,6919.0,37,32289.39,37,2009-04-26,2011-04-25,47,R,32289.39,37,22739.32,9550.07,0.0,6919.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,44529,mel's diner,34103,3650,30749,MELS DINER NAPLES,3650 N TAMIAMI TRL,NAPLES,34103,D7,21,Collier,2010,2101181,2491100,1,Food,Routine - Food,Inspection Completed - No Further Action,2015-07-01,,,3,0.0,1.0,2.0,Y,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152038,5591500,116198,116197,mels diner naples,3650,20.272238634675556,0.8827094474153298,1
1374396,1374396,1374396,14112,Subway,Galo Enterprises Inc.,411 W Washington St.,Chattahoochee,FL,32324.0,722110.0,110461,1721982,Full-Service Restaurants,3,660.0,3,243.81,3,2012-05-30,2014-05-29,3,R,243.81,3,0.0,243.81,0.0,660.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,110462,subway,32324,411,45040,SUBWAY STORE #11734,411 W WASHINGTON,CHATTAHOOCHEE,323241435,D6,30,Gadsden,2010,3000132,2487791,1,Food,Routine - Food,Warning Issued,2015-06-22,,,4,0.0,1.0,3.0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2181167,5581975,108064,108063,subway store #11734,411,20.272238634675556,0.8631578947368421,1
1374812,1374812,1374812,14133,Subway # 23769,"J&K Holdings and Investments, Inc.",817 Vanderbilt Beach Rd.,Naples,FL,34108.0,722211.0,75706,1645306,Limited-Service Restaurants,3,0.0,2,1019.76,2,2010-07-27,2012-07-24,3,,1019.76,2,1019.76,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,75707,subway # 23769,34108,817,44011,SUBWAY,817 VANDERBILT BEACH RD,NAPLES,34108,D7,21,Collier,2010,2102640,2411000,1,Food,Routine - Food,Inspection Completed - No Further Action,2014-07-17,,,0,0.0,0.0,0.0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3869362,5308032,117653,117652,subway,817,20.272238634675556,0.8857142857142858,1
1375966,1375966,1375966,10158,Minneola Grill,"D'Anna Investment, LLC",117 W Washington St,Clermont,FL,34715.0,722211.0,156717,1744631,Limited-Service Restaurants,7,0.0,3,2161.12,3,2012-11-21,2014-11-05,7,,2161.12,3,2053.48,107.64,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,156718,minneola grill,34715,117,31400,MINNEOLA GRILL,117 W WASHINGTON ST,MINNEOLA,34715,D4,45,Lake,2010,4500038,2450338,2,Food,Complaint Full,Call Back - Complied,2014-09-10,,,1,0.0,1.0,0.0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5619172,5413333,66539,66538,minneola grill,117,29.237460949834105,1.0,1
1376361,1376361,1376361,4580,Domino's Pizza,Team St. Pete Inc.,9270 College Parkway,Fort Myers,FL,33919.0,722211.0,128494,1395422,Limited-Service Restaurants,1,0.0,1,0.0,0,2003-02-15,2005-02-24,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,128495,domino's pizza,33919,9270,14025,DOMINO'S PIZZA #5119,9270 COLLEGE PKWY,FORT MYERS,33919,D7,46,Lee,2010,4602662,2488775,1,Food,Routine - Food,Inspection Completed - No Further Action,2015-06-25,,,0,0.0,0.0,0.0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2625240,5585422,121068,121067,domino's pizza #5119,9270,29.237460949834105,0.94,1
